Heures_Etudiees,Presence,Implication_Parentale,Acces_aux_Ressources,Activites_Extrascolaires,Heures_Sommeil,Scores_Precedents,Niveau_Motivation,Acces_Internet,Sessions_Tutorat,Revenu_Famille,Qualite_Enseignant,Type_Ecole,Influence_Entourage,Activite_Physique,Troubles_Apprentissage,Niveau_Education_Parents,Distance_Maison,Genre,Score_Examen
17,74,Moyen,Moyen,Oui,7,62,Moyen,Oui,2,Haut,Moyen,Publique,Positif,4,Non,Lycee,Proche,Homme,66
17,87,Moyen,Moyen,Oui,7,61,Moyen,Oui,4,Haut,Moyen,Publique,Negative,3,Oui,Lycee,Proche,Femme,67
19,76,Bas,Haut,Oui,10,70,Bas,Oui,1,Bas,Moyen,Publique,Negative,3,Non,Licence,Loin,Femme,63
11,75,Haut,Haut,Oui,9,77,Moyen,Non,1,Haut,Haut,Privee,Neutre,2,Oui,Licence,Moderee,Homme,64
32,75,Bas,Haut,Non,5,91,Bas,Oui,1,Haut,Moyen,Publique,Positif,2,Non,Licence,Moderee,Femme,70
26,77,Moyen,Bas,Non,7,53,Haut,Non,3,Moyen,Haut,Privee,Positif,3,Non,Lycee,Proche,Femme,67
9,98,Haut,Moyen,Oui,9,64,Moyen,Oui,1,Bas,Moyen,Privee,Negative,3,Non,Lycee,Proche,Homme,67
21,80,Haut,Bas,Non,7,73,Moyen,Oui,0,Moyen,Bas,Privee,Neutre,2,Non,Lycee,Moderee,Femme,65
20,73,Moyen,Moyen,Oui,7,91,Bas,Oui,1,Moyen,Haut,Publique,Neutre,2,Non,Master,Moderee,Homme,66
22,80,Haut,Moyen,Oui,7,65,Moyen,Oui,2,Haut,Moyen,Privee,Neutre,2,Non,Lycee,Moderee,Femme,68
15,89,Bas,Moyen,Oui,9,82,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,66
19,81,Haut,Haut,Non,8,61,Bas,Oui,3,Moyen,Moyen,Privee,Negative,5,Non,Master,Proche,Homme,69
11,64,Haut,Moyen,Oui,5,78,Bas,Oui,2,Bas,Haut,Privee,Neutre,4,Non,Licence,Moderee,Homme,62
20,99,Moyen,Moyen,Non,8,75,Moyen,Oui,2,Bas,Haut,Privee,Negative,2,Non,Master,Loin,Femme,70
19,77,Haut,Bas,Non,6,97,Bas,Oui,4,Bas,Moyen,Publique,Negative,2,Non,Lycee,Proche,Homme,66
18,85,Bas,Moyen,Non,7,56,Bas,Oui,0,Bas,Moyen,Privee,Positif,4,Non,Lycee,Moderee,Homme,64
22,82,Bas,Haut,Non,6,78,Moyen,Oui,3,Moyen,Haut,Publique,Neutre,3,Non,Lycee,Moderee,Homme,69
15,73,Moyen,Moyen,Non,7,76,Haut,Oui,2,Bas,Moyen,Publique,Positif,4,Non,Lycee,Loin,Femme,64
17,87,Moyen,Moyen,Non,6,99,Moyen,Oui,2,Bas,Moyen,Privee,Neutre,2,Non,Master,Proche,Homme,69
22,98,Moyen,Moyen,Oui,6,93,Moyen,Oui,4,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Femme,73
23,78,Moyen,Moyen,Oui,6,54,Haut,Oui,0,Bas,Moyen,Publique,Neutre,3,Non,Master,Proche,Femme,67
10,69,Bas,Moyen,Non,8,97,Moyen,Oui,1,Moyen,Moyen,Privee,Negative,3,Non,Lycee,Proche,Femme,61
16,69,Moyen,Moyen,Oui,5,68,Moyen,Oui,0,Moyen,Haut,Publique,Neutre,4,Non,Licence,Moderee,Homme,63
21,89,Bas,Moyen,Non,7,90,Bas,Oui,4,Haut,Moyen,Publique,Neutre,5,Non,Master,Loin,Homme,70
22,71,Moyen,Haut,Oui,7,94,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,4,Non,Lycee,Proche,Homme,68
22,95,Bas,Haut,Oui,6,69,Haut,Oui,3,Moyen,Moyen,Publique,Neutre,2,Oui,Master,Loin,Homme,70
28,64,Haut,Bas,Oui,7,78,Moyen,Oui,3,Moyen,Haut,Privee,Positif,4,Non,Master,Moderee,Homme,69
17,82,Haut,Moyen,Non,7,88,Moyen,Oui,1,Moyen,Moyen,Publique,Negative,1,Oui,Lycee,Proche,Homme,66
9,80,Moyen,Bas,Oui,4,52,Bas,Oui,1,Haut,Moyen,Publique,Positif,2,Non,Master,Proche,Femme,63
18,100,Haut,Bas,Non,9,76,Bas,Oui,1,Bas,Moyen,Publique,Positif,2,Non,Lycee,Proche,Femme,69
14,97,Bas,Moyen,Oui,7,73,Moyen,Oui,2,Moyen,Bas,Publique,Positif,3,Non,Licence,Moderee,Homme,68
20,65,Moyen,Moyen,Oui,8,97,Haut,Oui,0,Bas,Moyen,Publique,Negative,3,Non,Licence,Proche,Femme,65
19,97,Haut,Haut,Non,5,78,Bas,Oui,0,Moyen,Bas,Privee,Negative,3,Non,Licence,Moderee,Homme,70
30,91,Moyen,Haut,Oui,7,95,Bas,Oui,1,Moyen,Haut,Publique,Positif,3,Non,Licence,Proche,Femme,75
25,76,Moyen,Bas,Oui,7,96,Moyen,Oui,3,Moyen,Moyen,Publique,Positif,4,Oui,Lycee,Proche,Femme,68
22,72,Bas,Haut,Non,7,88,Moyen,Non,2,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Proche,Femme,66
15,91,Moyen,Bas,Oui,10,61,Moyen,Oui,0,Bas,Haut,Publique,Neutre,4,Non,Lycee,Moderee,Homme,65
19,81,Moyen,Bas,Oui,8,96,Haut,Oui,1,Bas,Moyen,Privee,Negative,4,Non,Master,Proche,Homme,67
29,61,Moyen,Haut,Non,9,61,Moyen,Oui,0,Bas,Moyen,Privee,Negative,3,Non,Lycee,Proche,Homme,64
29,65,Bas,Moyen,Oui,4,92,Moyen,Non,0,Moyen,Moyen,Privee,Positif,4,Non,Lycee,Proche,Femme,66
28,78,Moyen,Haut,Non,7,92,Bas,Oui,1,Moyen,Haut,Publique,Positif,3,Non,Master,Moderee,Femme,71
22,95,Moyen,Haut,Oui,6,69,Moyen,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Licence,Proche,Femme,72
19,64,Bas,Moyen,Non,6,99,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Licence,Proche,Homme,64
15,77,Moyen,Moyen,Oui,8,57,Bas,Oui,1,Bas,Moyen,Publique,Neutre,2,Non,Licence,Proche,Homme,63
14,67,Moyen,Moyen,Oui,9,68,Bas,Oui,1,Bas,Moyen,Publique,Neutre,3,Oui,Lycee,Proche,Homme,60
16,64,Haut,Bas,Non,9,88,Moyen,Oui,1,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,64
19,85,Bas,Bas,Oui,8,98,Moyen,Oui,2,Moyen,Bas,Privee,Neutre,4,Non,Lycee,Proche,Femme,67
28,76,Moyen,Haut,Oui,6,75,Haut,Oui,3,Haut,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,72
16,65,Haut,Bas,Oui,8,97,Haut,Oui,2,Bas,Moyen,Publique,Negative,4,Oui,Lycee,Proche,Femme,63
19,79,Moyen,Haut,Oui,8,55,Moyen,Oui,3,Moyen,Moyen,Privee,Neutre,4,Oui,Master,Proche,Homme,68
20,78,Moyen,Bas,Non,8,61,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,2,Oui,Lycee,Moderee,Femme,62
12,90,Moyen,Bas,Oui,7,61,Moyen,Oui,2,Bas,Haut,Privee,Positif,2,Non,Lycee,Proche,Homme,66
13,75,Haut,Haut,Oui,5,51,Moyen,Oui,3,Moyen,Moyen,Privee,Negative,3,Non,Lycee,Proche,Femme,65
16,86,Bas,Moyen,Oui,8,63,Moyen,Oui,2,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Proche,Homme,67
19,69,Moyen,Moyen,Oui,7,61,Haut,Oui,3,Haut,Haut,Publique,Neutre,4,Non,Lycee,Moderee,Homme,66
17,93,Moyen,Moyen,Oui,9,64,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Femme,67
20,65,Haut,Haut,Oui,6,97,Moyen,Oui,0,Bas,Bas,Privee,Negative,3,Non,Lycee,Moderee,Femme,65
24,96,Bas,Haut,Non,6,93,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,2,Non,Lycee,Moderee,Femme,94
18,66,Moyen,Moyen,Non,6,86,Moyen,Oui,0,Haut,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Femme,63
29,100,Haut,Haut,Oui,8,89,Moyen,Oui,2,Moyen,Moyen,Privee,Neutre,3,Non,Lycee,Moderee,Femme,76
11,87,Moyen,Moyen,Oui,7,92,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,5,Non,Lycee,Moderee,Femme,67
17,76,Moyen,Haut,Oui,6,70,Bas,Oui,2,Haut,Moyen,Publique,Neutre,4,Non,Master,Moderee,Homme,67
17,61,Moyen,Haut,Non,7,72,Bas,Oui,1,Moyen,Haut,Publique,Neutre,2,Non,Lycee,Moderee,Homme,62
13,80,Moyen,Moyen,Non,9,76,Moyen,Oui,0,Haut,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Femme,64
30,84,Haut,Moyen,Oui,9,94,Moyen,Oui,1,Bas,Haut,Privee,Positif,2,Oui,Lycee,Proche,Femme,72
21,76,Bas,Moyen,Oui,9,96,Moyen,Oui,1,Bas,Bas,Publique,Negative,5,Non,Lycee,Proche,Homme,65
14,98,Moyen,Moyen,Oui,8,99,Bas,Oui,0,Haut,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,69
26,61,Haut,Moyen,Oui,8,70,Bas,Oui,1,Moyen,Moyen,Privee,Neutre,4,Oui,Master,Moderee,Homme,65
24,82,Moyen,Haut,Non,8,50,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,2,Non,Master,Moderee,Homme,68
21,64,Bas,Haut,Oui,6,51,Bas,Oui,0,Haut,Bas,Publique,Negative,3,Non,Licence,Moderee,Femme,61
13,94,Haut,Haut,Oui,7,70,Moyen,Oui,1,Moyen,Moyen,Privee,Negative,3,Non,Lycee,Moderee,Homme,68
20,98,Moyen,Moyen,Non,8,72,Moyen,Oui,1,Haut,Moyen,Publique,Negative,4,Non,Lycee,Proche,Femme,70
18,76,Moyen,Moyen,Non,8,88,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,4,Non,Licence,Proche,Femme,66
27,81,Haut,Haut,Oui,6,70,Moyen,Oui,0,Bas,Moyen,Publique,Positif,5,Non,Lycee,Loin,Femme,70
31,68,Moyen,Moyen,Non,9,59,Moyen,Oui,3,Haut,Haut,Publique,Neutre,2,Non,Master,Proche,Femme,69
17,65,Haut,Haut,Non,9,55,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,2,Non,Lycee,Proche,Homme,64
17,87,Moyen,Moyen,Non,9,99,Moyen,Oui,1,Moyen,Bas,Privee,Neutre,3,Non,Lycee,Moderee,Homme,67
28,62,Moyen,Haut,Non,6,96,Moyen,Oui,4,Moyen,Haut,Publique,Positif,3,Non,Lycee,Proche,Homme,70
21,95,Haut,Moyen,Non,4,55,Moyen,Oui,2,Moyen,Haut,Privee,Neutre,1,Non,Licence,Proche,Homme,71
19,98,Haut,Bas,Oui,7,62,Haut,Oui,1,Bas,Haut,Publique,Neutre,2,Non,Lycee,Proche,Femme,70
17,68,Moyen,Haut,Oui,5,66,Moyen,Oui,1,Haut,Moyen,Publique,Negative,4,Non,Lycee,Proche,Homme,64
26,67,Bas,Moyen,Oui,5,62,Haut,Oui,0,Moyen,Moyen,Publique,Negative,2,Non,Lycee,Moderee,Homme,63
20,94,Bas,Moyen,Oui,6,99,Moyen,Oui,0,Moyen,Moyen,Publique,Negative,4,Non,Licence,Proche,Femme,70
17,82,Haut,Bas,Non,9,56,Bas,Oui,3,Haut,Moyen,Publique,Positif,2,Non,Lycee,Proche,Femme,66
18,75,Moyen,Bas,Non,7,50,Moyen,Oui,4,Bas,Moyen,Publique,Positif,2,Non,Master,Proche,Femme,65
28,70,Moyen,Moyen,Oui,9,87,Bas,Oui,0,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Moderee,Homme,66
23,94,Bas,Bas,Oui,9,75,Moyen,Oui,3,Bas,Moyen,Privee,Neutre,2,Non,Master,Moderee,Femme,69
14,91,Bas,Moyen,Non,5,98,Haut,Oui,0,Haut,Haut,Publique,Neutre,3,Non,Lycee,Proche,Femme,68
16,92,Moyen,Moyen,Non,6,86,Bas,Non,2,Moyen,Moyen,Privee,Neutre,3,Oui,Licence,Proche,Femme,66
13,99,Bas,Moyen,Non,7,54,Haut,Oui,3,Haut,Moyen,Publique,Negative,3,Non,Lycee,Loin,Homme,67
13,60,Moyen,Moyen,Non,9,77,Bas,Oui,2,Moyen,Haut,Privee,Positif,5,Oui,Lycee,Proche,Homme,61
24,82,Moyen,Moyen,Non,9,77,Moyen,Oui,3,Moyen,Moyen,Publique,Positif,2,Non,Lycee,Proche,Femme,69
24,93,Haut,Moyen,Oui,7,88,Bas,Oui,1,Moyen,Haut,Publique,Negative,3,Non,Lycee,Moderee,Femme,71
25,65,Moyen,Bas,Oui,6,50,Moyen,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Licence,Proche,Femme,64
1,81,Moyen,Moyen,Oui,8,66,Moyen,Oui,1,Bas,Moyen,Publique,Negative,2,Non,Licence,Proche,Homme,60
12,98,Bas,Moyen,Non,9,59,Bas,Oui,1,Haut,Moyen,Publique,Neutre,2,Non,Master,Proche,Femme,67
20,80,Moyen,Bas,Non,9,65,Haut,Oui,1,Moyen,Moyen,Privee,Positif,3,Non,Licence,Loin,Homme,66
16,66,Moyen,Bas,Non,9,56,Moyen,Oui,0,Bas,Haut,Privee,Positif,4,Oui,Licence,Proche,Femme,60
24,88,Moyen,Haut,Oui,8,74,Moyen,Oui,0,Bas,Haut,Privee,Neutre,3,Non,Master,Proche,Homme,71
23,91,Moyen,Moyen,Non,6,57,Bas,Oui,2,Bas,Haut,Privee,Positif,2,Non,Lycee,Proche,Homme,69
11,68,Moyen,Haut,Oui,8,85,Haut,Non,2,Moyen,Moyen,Publique,Negative,2,Non,Licence,Proche,Homme,63
21,94,Moyen,Haut,Non,9,95,Bas,Oui,0,Moyen,Haut,Privee,Negative,3,Non,Lycee,Proche,Homme,70
6,88,Haut,Haut,Oui,7,73,Moyen,Oui,3,Bas,Moyen,Privee,Neutre,3,Non,Licence,Proche,Homme,67
14,71,Moyen,Moyen,Oui,8,85,Bas,Oui,2,Moyen,Haut,Publique,Neutre,4,Non,Lycee,Proche,Homme,64
20,61,Moyen,Moyen,Non,7,81,Moyen,Oui,1,Moyen,Bas,Publique,Neutre,3,Non,Lycee,Moderee,Homme,62
30,86,Moyen,Bas,Oui,8,52,Moyen,Oui,2,Moyen,Moyen,Publique,Negative,2,Oui,Licence,Moderee,Femme,68
16,88,Bas,Moyen,Non,7,55,Moyen,Oui,3,Bas,Bas,Publique,Neutre,3,Non,Master,Proche,Homme,66
21,88,Haut,Moyen,Non,6,91,Moyen,Oui,2,Haut,Moyen,Publique,Neutre,1,Non,Lycee,Moderee,Femme,70
19,95,Haut,Bas,Non,10,58,Bas,Oui,2,Haut,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,69
15,85,Moyen,Moyen,Non,8,58,Haut,Oui,1,Bas,Moyen,Privee,Negative,3,Non,Licence,Proche,Homme,65
14,78,Haut,Haut,Oui,8,80,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,1,Non,Lycee,Proche,Femme,66
16,73,Moyen,Moyen,Oui,7,74,Bas,Oui,1,Bas,Haut,Publique,Positif,3,Non,Lycee,Moderee,Homme,64
16,70,Bas,Moyen,Oui,6,79,Haut,Oui,0,Haut,Haut,Publique,Negative,3,Non,Licence,Proche,Femme,64
13,93,Moyen,Haut,Non,9,62,Bas,Oui,0,Bas,Moyen,Privee,Neutre,3,Non,Lycee,Moderee,Homme,65
32,63,Moyen,Haut,Non,8,91,Moyen,Non,2,Haut,Bas,Publique,Positif,5,Oui,Lycee,Proche,Femme,68
20,77,Bas,Haut,Oui,7,58,Haut,Oui,0,Haut,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,66
23,85,Haut,Moyen,Oui,8,51,Bas,Oui,0,Haut,Bas,Publique,Negative,4,Non,Licence,Proche,Femme,68
20,91,Haut,Haut,Oui,5,61,Bas,Oui,4,Bas,Moyen,Publique,Positif,2,Non,Master,Proche,Homme,72
26,93,Haut,Moyen,Non,4,80,Moyen,Oui,4,Bas,Moyen,Privee,Positif,3,Oui,Licence,Proche,Homme,73
12,99,Haut,Haut,Non,8,71,Moyen,Oui,2,Moyen,Bas,Publique,Neutre,2,Non,Licence,Proche,Femme,70
18,65,Moyen,Haut,Oui,8,63,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Loin,Homme,63
27,77,Moyen,Haut,Oui,6,96,Bas,Oui,0,Moyen,Haut,Publique,Positif,3,Non,Master,Moderee,Homme,71
27,68,Bas,Moyen,Non,8,79,Moyen,Oui,2,Bas,Haut,Privee,Negative,1,Oui,Master,Moderee,Femme,64
14,61,Bas,Moyen,Non,7,85,Haut,Oui,1,Bas,Moyen,Publique,Neutre,1,Non,Lycee,Proche,Femme,60
22,88,Moyen,Moyen,Oui,5,87,Bas,Oui,1,Bas,Haut,Publique,Neutre,3,Non,Master,Proche,Homme,70
21,97,Haut,Haut,Non,8,61,Bas,Oui,0,Bas,Haut,Publique,Neutre,3,Oui,Master,Proche,Femme,70
19,74,Moyen,Moyen,Oui,8,76,Haut,Oui,5,Moyen,Haut,Publique,Neutre,4,Oui,Licence,Proche,Femme,68
24,91,Bas,Moyen,Non,8,73,Moyen,Oui,2,Bas,Haut,Privee,Positif,2,Non,Master,Moderee,Homme,70
18,97,Moyen,Bas,Non,9,88,Moyen,Oui,0,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Moderee,Femme,67
4,91,Moyen,Moyen,Non,4,86,Bas,Oui,3,Bas,Moyen,Privee,Neutre,4,Oui,Licence,Moderee,Homme,64
11,78,Moyen,Haut,Oui,8,51,Moyen,Oui,2,Bas,Moyen,Publique,Neutre,3,Non,Master,Proche,Homme,64
16,67,Haut,Moyen,Non,8,98,Moyen,Oui,0,Bas,Bas,Publique,Neutre,3,Non,Lycee,Proche,Femme,63
16,71,Moyen,Haut,Non,9,69,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,4,Non,Master,Proche,Femme,65
26,61,Moyen,Bas,Oui,5,87,Moyen,Oui,3,Haut,Haut,Publique,Positif,2,Oui,Lycee,Proche,Homme,66
30,94,Moyen,Moyen,Non,8,52,Moyen,Oui,1,Moyen,Bas,Publique,Neutre,4,Non,Lycee,Proche,Femme,71
20,90,Haut,Haut,Non,9,79,Moyen,Oui,2,Bas,Moyen,Publique,Negative,2,Non,Lycee,Proche,Femme,70
28,74,Moyen,Moyen,Oui,9,96,Bas,Oui,0,Haut,Haut,Privee,Neutre,3,Non,Lycee,Proche,Femme,69
23,90,Haut,Moyen,Oui,5,51,Moyen,Oui,0,Bas,Haut,Publique,Negative,1,Non,Lycee,Proche,Homme,68
7,88,Moyen,Haut,Oui,7,64,Bas,Oui,2,Moyen,Haut,Publique,Neutre,4,Non,Master,Moderee,Homme,66
15,77,Bas,Moyen,Oui,8,63,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,1,Non,Lycee,Proche,Femme,62
12,74,Moyen,Haut,Oui,8,66,Bas,Oui,1,Bas,Moyen,Publique,Negative,4,Non,Lycee,Proche,Femme,62
21,79,Bas,Moyen,Oui,8,91,Haut,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Homme,67
20,98,Haut,Bas,Oui,9,95,Bas,Oui,1,Bas,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Femme,70
22,86,Haut,Moyen,Oui,7,56,Moyen,Oui,1,Haut,Moyen,Privee,Positif,4,Non,Lycee,Moderee,Homme,69
13,70,Moyen,Haut,Oui,6,66,Moyen,Oui,1,Moyen,Moyen,Publique,Negative,4,Non,Lycee,Proche,Homme,63
21,74,Bas,Moyen,Non,6,55,Haut,Oui,3,Bas,Moyen,Publique,Positif,2,Non,Licence,Proche,Homme,65
20,94,Moyen,Moyen,Oui,6,70,Haut,Oui,1,Moyen,Moyen,Publique,Neutre,2,Non,Lycee,Moderee,Femme,69
17,63,Moyen,Moyen,Oui,10,93,Moyen,Oui,0,Bas,Moyen,Publique,Positif,2,Oui,Master,Proche,Femme,63
26,74,Moyen,Moyen,Non,5,86,Bas,Oui,2,Bas,Haut,Publique,Positif,4,Non,Licence,Proche,Femme,69
17,83,Moyen,Bas,Oui,8,69,Bas,Oui,4,Bas,Haut,Publique,Neutre,3,Non,Licence,Proche,Homme,67
21,80,Moyen,Moyen,Non,7,92,Bas,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Homme,67
27,87,Haut,Moyen,Oui,9,88,Moyen,Oui,1,Bas,Haut,Publique,Positif,4,Oui,Licence,Proche,Homme,72
19,89,Haut,Haut,Oui,10,94,Moyen,Oui,0,Haut,Moyen,Privee,Neutre,1,Non,Licence,Proche,Femme,72
21,70,Bas,Moyen,Non,6,61,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,62
17,100,Moyen,Haut,Oui,5,53,Bas,Oui,1,Moyen,Haut,Publique,Positif,4,Non,Lycee,Proche,Homme,70
15,99,Moyen,Moyen,Oui,5,71,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Homme,68
16,61,Haut,Moyen,Oui,7,82,Moyen,Oui,2,Bas,Moyen,Publique,Negative,3,Non,Lycee,Proche,Femme,63
26,84,Haut,Moyen,Non,7,64,Moyen,Non,1,Moyen,Haut,Publique,Neutre,4,Non,Licence,Proche,Homme,69
20,74,Moyen,Moyen,Oui,9,91,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,5,Non,Lycee,Proche,Homme,66
11,92,Moyen,Moyen,Non,5,75,Moyen,Oui,2,Moyen,Moyen,Publique,Negative,3,Non,Lycee,Proche,Femme,66
18,90,Haut,Haut,Oui,6,54,Bas,Oui,1,Moyen,Haut,Publique,Negative,3,Non,Lycee,Proche,Femme,95
18,69,Haut,Haut,Non,7,62,Bas,Oui,3,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Homme,65
28,74,Moyen,Bas,Oui,4,62,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,3,Non,Lycee,Moderee,Homme,65
21,81,Haut,Moyen,Oui,4,51,Moyen,Oui,0,Moyen,Moyen,Privee,Positif,2,Non,Licence,Moderee,Femme,67
19,76,Haut,Moyen,Oui,8,53,Moyen,Oui,1,Moyen,Moyen,Publique,Negative,4,Non,Licence,Proche,Femme,66
12,99,Bas,Moyen,Non,6,94,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,3,Non,Master,Moderee,Homme,69
14,82,Haut,Moyen,Oui,7,52,Haut,Oui,3,Bas,Moyen,Publique,Negative,2,Non,Lycee,Proche,Femme,66
20,67,Haut,Bas,Non,8,82,Moyen,Oui,3,Bas,Haut,Publique,Neutre,4,Oui,Lycee,Proche,Homme,65
9,77,Moyen,Moyen,Non,7,57,Bas,Oui,2,Moyen,Bas,Publique,Negative,3,Non,Lycee,Proche,Homme,61
20,83,Haut,Bas,Oui,6,94,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Homme,67
26,88,Bas,Haut,Non,6,81,Moyen,Oui,1,Haut,Moyen,Publique,Positif,2,Non,Lycee,Proche,Homme,71
24,75,Moyen,Bas,Non,7,94,Moyen,Oui,2,Moyen,Haut,Publique,Negative,4,Non,Lycee,Proche,Homme,67
32,76,Moyen,Moyen,Non,7,63,Moyen,Oui,0,Moyen,Bas,Publique,Positif,3,Non,Lycee,Proche,Femme,68
24,60,Bas,Moyen,Oui,6,92,Bas,Oui,3,Moyen,Moyen,Publique,Positif,2,Non,Licence,Proche,Homme,65
16,100,Haut,Haut,Non,7,52,Moyen,Oui,4,Bas,Moyen,Publique,Negative,4,Non,Lycee,Proche,Femme,71
19,97,Moyen,Bas,Oui,10,51,Haut,Oui,3,Bas,Haut,Publique,Neutre,4,Non,Licence,Loin,Femme,69
28,64,Bas,Moyen,Oui,6,89,Moyen,Oui,0,Bas,Bas,Publique,Neutre,4,Non,Licence,Loin,Homme,64
19,62,Haut,Moyen,Non,7,82,Bas,Oui,0,Bas,Bas,Privee,Neutre,5,Oui,Master,Proche,Homme,62
14,90,Moyen,Moyen,Oui,7,51,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,4,Oui,Lycee,Proche,Femme,66
22,91,Bas,Moyen,Oui,8,95,Moyen,Oui,1,Bas,Haut,Privee,Neutre,2,Non,Lycee,Proche,Homme,70
15,78,Moyen,Haut,Non,4,57,Haut,Oui,2,Moyen,Haut,Publique,Negative,2,Non,Lycee,Proche,Femme,65
34,79,Haut,Bas,Oui,7,79,Bas,Oui,3,Moyen,Haut,Privee,Negative,2,Oui,Lycee,Moderee,Homme,70
28,73,Moyen,Bas,Non,7,62,Moyen,Oui,3,Haut,Moyen,Publique,Neutre,3,Non,Master,Moderee,Femme,68
16,94,Bas,Moyen,Oui,6,66,Moyen,Oui,3,Moyen,Haut,Publique,Negative,4,Non,Licence,Proche,Femme,69
22,71,Moyen,Moyen,Oui,8,56,Bas,Oui,0,Moyen,Haut,Publique,Neutre,2,Non,Master,Proche,Homme,65
38,98,Bas,Moyen,Non,6,94,Moyen,Oui,2,Bas,Bas,Publique,Negative,4,Non,Master,Proche,Femme,75
20,89,Moyen,Moyen,Oui,8,51,Moyen,Oui,3,Moyen,Haut,Publique,Positif,3,Non,Master,Proche,Femme,70
15,81,Moyen,Moyen,Non,4,89,Haut,Oui,0,Bas,Moyen,Privee,Negative,3,Non,Master,Proche,Femme,66
18,82,Haut,Bas,Oui,6,89,Haut,Oui,0,Moyen,Moyen,Privee,Positif,1,Oui,Licence,Moderee,Homme,66
12,75,Moyen,Haut,Oui,7,58,Moyen,Oui,3,Moyen,Moyen,Privee,Positif,4,Non,Licence,Proche,Homme,66
22,64,Bas,Moyen,Non,7,98,Bas,Non,1,Moyen,Moyen,Publique,Negative,3,Non,Lycee,Proche,Homme,62
22,76,Moyen,Bas,Non,9,76,Moyen,Oui,2,Bas,Haut,Publique,Neutre,5,Non,Lycee,Loin,Femme,65
10,98,Moyen,Moyen,Oui,6,82,Moyen,Oui,2,Haut,Moyen,Publique,Positif,2,Non,Licence,Moderee,Homme,69
18,62,Bas,Haut,Oui,6,91,Haut,Non,4,Bas,Moyen,Privee,Neutre,1,Non,Lycee,Moderee,Homme,63
16,76,Moyen,Bas,Non,7,88,Haut,Oui,0,Bas,Moyen,Publique,Positif,2,Non,Master,Proche,Homme,65
27,61,Haut,Haut,Oui,10,86,Moyen,Oui,3,Moyen,Haut,Privee,Positif,3,Non,Lycee,Proche,Femme,70
23,80,Moyen,Bas,Oui,7,66,Haut,Oui,1,Haut,Haut,Privee,Positif,4,Non,Licence,Proche,Femme,69
21,70,Haut,Haut,Non,9,66,Moyen,Oui,1,Moyen,Bas,Publique,Neutre,4,Non,Licence,Moderee,Homme,91
21,95,Moyen,Moyen,Non,7,63,Moyen,Oui,1,Bas,Moyen,Privee,Positif,4,Non,Master,Proche,Homme,70
30,69,Moyen,Moyen,Non,8,92,Moyen,Oui,2,Moyen,Bas,Publique,Neutre,3,Non,Lycee,Proche,Femme,68
29,100,Moyen,Moyen,Oui,7,87,Moyen,Non,3,Bas,Moyen,Publique,Negative,5,Non,Licence,Proche,Femme,74
32,83,Moyen,Moyen,Oui,9,74,Moyen,Oui,3,Bas,Moyen,Publique,Neutre,3,Non,Licence,Moderee,Homme,71
