Heures_Etudiees,Presence,Implication_Parentale,Acces_aux_Ressources,Activites_Extrascolaires,Heures_Sommeil,Scores_Precedents,Niveau_Motivation,Acces_Internet,Sessions_Tutorat,Revenu_Famille,Qualite_Enseignant,Type_Ecole,Influence_Entourage,Activite_Physique,Troubles_Apprentissage,Niveau_Education_Parents,Distance_Maison,Genre,Score_Examen
12,79,Bas,Moyen,Oui,9,69,Moyen,Oui,2,Bas,Haut,Publique,Neutre,3,Non,Master,Proche,Homme,65
26,93,Moyen,Haut,Oui,9,89,Moyen,Oui,0,Bas,Moyen,Publique,Neutre,3,Non,Licence,Moderee,Homme,72
17,98,Haut,Bas,Oui,10,71,Moyen,Oui,0,Bas,Haut,Privee,Positif,3,Non,Master,Moderee,Femme,70
11,97,Moyen,Moyen,Oui,7,68,Bas,Oui,0,Bas,Moyen,Privee,Negative,2,Non,Lycee,Moderee,Femme,64
17,96,Moyen,Bas,Non,8,97,Bas,Oui,0,Moyen,Moyen,Publique,Negative,3,Non,Lycee,Proche,Femme,67
29,80,Moyen,Bas,Non,5,85,Haut,Oui,0,Haut,Haut,Publique,Neutre,2,Non,Lycee,Moderee,Homme,69
25,74,Bas,Moyen,Oui,6,92,Bas,Oui,4,Moyen,Moyen,Privee,Positif,3,Non,Master,Proche,Homme,70
18,79,Moyen,Moyen,Oui,5,77,Bas,Oui,1,Bas,Haut,Publique,Neutre,3,Non,Lycee,Proche,Homme,65
18,88,Haut,Haut,Oui,8,96,Bas,Oui,1,Bas,Moyen,Publique,Positif,3,Non,Lycee,Loin,Femme,69
18,95,Haut,Moyen,Oui,7,87,Haut,Oui,5,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Proche,Homme,74
32,68,Bas,Moyen,Oui,7,54,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,1,Non,Master,Proche,Homme,66
22,97,Moyen,Moyen,Oui,6,88,Haut,Oui,1,Bas,Bas,Privee,Positif,4,Non,Licence,Proche,Homme,72
26,99,Bas,Haut,Oui,4,91,Haut,Oui,2,Haut,Bas,Publique,Neutre,4,Non,Master,Moderee,Femme,75
21,95,Moyen,Bas,Oui,7,67,Moyen,Oui,3,Moyen,Moyen,Publique,Positif,2,Non,Licence,Loin,Femme,70
18,71,Bas,Bas,Non,7,80,Moyen,Oui,1,Moyen,Bas,Publique,Neutre,4,Non,Master,Moderee,Femme,63
19,64,Moyen,Moyen,Non,4,87,Haut,Oui,2,Moyen,Moyen,Privee,Positif,4,Non,Lycee,Moderee,Homme,65
20,64,Moyen,Haut,Non,8,82,Moyen,Oui,3,Moyen,Bas,Publique,Negative,3,Non,Lycee,Moderee,Femme,64
20,72,Moyen,Haut,Non,7,84,Bas,Oui,2,Moyen,Haut,Publique,Negative,2,Non,Lycee,Moderee,Femme,65
24,85,Moyen,Moyen,Oui,8,95,Moyen,Oui,2,Moyen,Moyen,Publique,Negative,4,Non,Lycee,Proche,Femme,70
20,92,Moyen,Bas,Non,10,69,Moyen,Oui,0,Bas,Moyen,Publique,Positif,2,Non,Master,Loin,Homme,67
24,96,Moyen,Moyen,Oui,7,77,Bas,Non,0,Bas,Moyen,Publique,Negative,2,Oui,Lycee,Proche,Femme,67
20,85,Moyen,Haut,Non,8,59,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Master,Loin,Femme,68
20,60,Moyen,Moyen,Non,9,73,Haut,Oui,4,Moyen,Moyen,Publique,Negative,4,Non,Licence,Proche,Homme,65
8,67,Haut,Moyen,Oui,8,58,Bas,Oui,2,Moyen,Moyen,Publique,Positif,1,Non,Master,Moderee,Femme,61
25,64,Moyen,Bas,Oui,6,82,Bas,Oui,2,Bas,Moyen,Publique,Negative,3,Non,Lycee,Moderee,Femme,63
22,75,Moyen,Bas,Oui,5,66,Bas,Oui,2,Bas,Moyen,Publique,Positif,2,Non,Lycee,Loin,Homme,80
26,80,Moyen,Moyen,Oui,8,93,Moyen,Oui,2,Bas,Bas,Publique,Neutre,1,Non,Master,Moderee,Homme,69
3,62,Moyen,Bas,Non,6,67,Moyen,Oui,1,Bas,Moyen,Publique,Negative,3,Non,Lycee,Proche,Homme,55
33,74,Moyen,Moyen,Non,9,64,Moyen,Oui,2,Moyen,Moyen,Privee,Neutre,4,Non,Master,Proche,Femme,70
19,67,Moyen,Moyen,Oui,6,75,Haut,Oui,1,Bas,Moyen,Publique,Neutre,3,Non,Licence,Proche,Femme,65
27,86,Bas,Moyen,Oui,7,59,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,68
14,79,Moyen,Bas,Oui,5,60,Moyen,Oui,3,Bas,Moyen,Publique,Negative,5,Non,Lycee,Proche,Homme,64
24,80,Moyen,Moyen,Non,6,89,Moyen,Oui,1,Bas,Haut,Publique,Neutre,3,Non,Licence,Proche,Homme,69
14,77,Bas,Haut,Non,6,75,Moyen,Oui,1,Moyen,Haut,Publique,Neutre,4,Oui,Lycee,Proche,Femme,89
16,98,Moyen,Bas,Oui,6,60,Moyen,Oui,1,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Loin,Homme,67
31,69,Moyen,Moyen,Non,7,52,Moyen,Non,2,Haut,Bas,Publique,Neutre,5,Non,Licence,Loin,Homme,92
19,81,Haut,Haut,Non,6,73,Bas,Non,1,Bas,Haut,Privee,Positif,3,Non,Lycee,Proche,Femme,67
21,89,Bas,Moyen,Oui,10,87,Bas,Oui,3,Moyen,Moyen,Publique,Positif,3,Non,Licence,Proche,Homme,70
25,82,Haut,Bas,Non,8,68,Moyen,Oui,1,Bas,Haut,Publique,Neutre,3,Non,Licence,Proche,Homme,68
23,97,Moyen,Bas,Oui,9,62,Moyen,Oui,0,Bas,Moyen,Privee,Positif,2,Non,Master,Proche,Homme,70
21,75,Moyen,Moyen,Oui,7,70,Bas,Oui,3,Moyen,Moyen,Publique,Positif,4,Oui,Master,Proche,Homme,67
22,79,Moyen,Moyen,Oui,7,98,Haut,Oui,0,Haut,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Homme,69
34,64,Moyen,Moyen,Non,6,71,Haut,Oui,0,Bas,Haut,Privee,Negative,4,Non,Lycee,Proche,Femme,67
20,84,Haut,Haut,Oui,10,63,Moyen,Oui,0,Bas,Moyen,Privee,Positif,4,Non,Lycee,Proche,Femme,69
21,72,Moyen,Haut,Non,7,78,Bas,Non,0,Haut,Moyen,Publique,Neutre,1,Oui,Lycee,Proche,Femme,63
27,82,Moyen,Haut,Non,6,51,Bas,Oui,1,Bas,Moyen,Publique,Negative,3,Non,Lycee,Moderee,Homme,66
27,81,Moyen,Moyen,Non,8,78,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Homme,68
24,63,Moyen,Moyen,Oui,9,92,Moyen,Oui,4,Moyen,Moyen,Privee,Positif,4,Non,Master,Proche,Homme,69
13,88,Haut,Bas,Oui,9,61,Bas,Oui,4,Moyen,Moyen,Privee,Negative,3,Non,Lycee,Proche,Femme,66
30,85,Moyen,Moyen,Oui,6,96,Bas,Oui,1,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Proche,Femme,72
13,68,Bas,Moyen,Oui,6,79,Moyen,Oui,1,Haut,Moyen,Privee,Negative,3,Non,Licence,Proche,Homme,62
22,79,Moyen,Moyen,Non,9,76,Moyen,Oui,1,Bas,Moyen,Privee,Positif,2,Non,Lycee,Proche,Homme,67
15,89,Haut,Bas,Non,10,98,Bas,Oui,0,Bas,Moyen,Privee,Positif,2,Non,Licence,Proche,Homme,67
20,81,Haut,Haut,Oui,7,56,Bas,Non,1,Moyen,Moyen,Privee,Positif,3,Non,Lycee,Proche,Homme,67
22,76,Moyen,Bas,Non,9,87,Bas,Oui,2,Bas,Haut,Publique,Neutre,3,Oui,Licence,Proche,Femme,65
22,73,Haut,Bas,Non,5,91,Moyen,Oui,1,Moyen,Moyen,Publique,Positif,3,Non,Master,Moderee,Homme,67
23,84,Bas,Bas,Non,6,74,Moyen,Non,3,Bas,Moyen,Publique,Positif,1,Non,Lycee,Proche,Femme,66
30,98,Bas,Bas,Oui,5,50,Haut,Oui,0,Bas,Haut,Publique,Negative,2,Non,Licence,Proche,Homme,70
23,87,Bas,Haut,Non,8,76,Moyen,Oui,2,Haut,Moyen,Publique,Positif,5,Oui,Master,Proche,Femme,71
19,63,Bas,Haut,Oui,7,58,Moyen,Oui,2,Bas,Haut,Privee,Neutre,3,Non,Master,Proche,Femme,64
26,78,Bas,Haut,Oui,7,78,Bas,Oui,4,Moyen,Moyen,Privee,Neutre,4,Non,Lycee,Moderee,Femme,69
27,96,Moyen,Haut,Oui,9,87,Bas,Non,0,Moyen,Haut,Publique,Positif,2,Non,Licence,Moderee,Homme,72
13,64,Moyen,Bas,Oui,6,77,Moyen,Oui,0,Bas,Haut,Publique,Neutre,4,Non,Lycee,Proche,Homme,60
24,100,Moyen,Bas,Oui,7,82,Bas,Oui,1,Moyen,Haut,Privee,Positif,3,Non,Lycee,Moderee,Homme,71
24,98,Moyen,Moyen,Oui,5,55,Haut,Oui,0,Moyen,Moyen,Publique,Positif,3,Non,Lycee,Moderee,Homme,71
18,63,Haut,Haut,Non,9,55,Moyen,Oui,2,Haut,Haut,Privee,Positif,2,Non,Master,Proche,Femme,66
28,97,Moyen,Moyen,Non,9,93,Bas,Oui,3,Moyen,Haut,Publique,Neutre,3,Non,Lycee,Proche,Femme,74
19,75,Moyen,Moyen,Non,8,52,Haut,Oui,0,Bas,Moyen,Publique,Negative,4,Non,Master,Moderee,Homme,64
21,94,Moyen,Bas,Oui,7,64,Bas,Oui,2,Moyen,Moyen,Privee,Neutre,2,Non,Lycee,Proche,Homme,68
19,77,Haut,Bas,Non,6,97,Bas,Oui,4,Bas,Moyen,Publique,Negative,2,Non,Lycee,Proche,Homme,66
20,78,Moyen,Moyen,Non,5,73,Bas,Oui,1,Bas,Moyen,Publique,Negative,3,Non,Licence,Proche,Femme,65
13,85,Bas,Haut,Oui,7,84,Moyen,Non,0,Bas,Moyen,Publique,Neutre,5,Non,Lycee,Moderee,Femme,64
11,91,Moyen,Bas,Non,8,61,Moyen,Oui,1,Haut,Moyen,Privee,Positif,3,Non,Master,Loin,Homme,65
30,61,Haut,Haut,Non,10,64,Bas,Oui,4,Moyen,Moyen,Publique,Positif,2,Non,Master,Moderee,Homme,69
14,67,Moyen,Haut,Non,7,82,Bas,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Loin,Femme,62
7,74,Bas,Haut,Non,9,98,Haut,Oui,3,Haut,Bas,Publique,Neutre,2,Non,Lycee,Moderee,Homme,63
16,74,Haut,Bas,Non,9,79,Haut,Oui,0,Haut,Moyen,Publique,Neutre,4,Non,Master,Moderee,Femme,65
12,79,Bas,Haut,Non,6,55,Moyen,Oui,1,Bas,Haut,Privee,Neutre,4,Non,Licence,Loin,Femme,62
30,73,Bas,Moyen,Non,7,68,Moyen,Oui,0,Bas,Haut,Publique,Positif,2,Non,Master,Proche,Homme,67
26,64,Bas,Haut,Non,6,62,Bas,Oui,1,Bas,Moyen,Privee,Positif,5,Non,Lycee,Moderee,Homme,64
16,66,Moyen,Bas,Non,6,63,Bas,Oui,2,Moyen,Haut,Publique,Neutre,3,Non,Licence,Moderee,Homme,61
34,61,Bas,Moyen,Non,9,75,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,2,Non,Licence,Loin,Homme,65
26,79,Haut,Bas,Non,7,66,Moyen,Oui,1,Haut,Moyen,Publique,Positif,5,Oui,Lycee,Moderee,Homme,67
18,98,Haut,Bas,Non,7,64,Moyen,Oui,0,Moyen,Moyen,Publique,Positif,4,Non,Master,Moderee,Homme,70
5,65,Moyen,Haut,Oui,7,98,Bas,Oui,1,Bas,Bas,Privee,Positif,3,Non,Lycee,Loin,Homme,59
34,98,Moyen,Haut,Non,7,79,Moyen,Oui,1,Bas,Moyen,Privee,Neutre,4,Non,Licence,Proche,Homme,75
12,89,Bas,Moyen,Oui,7,63,Moyen,Oui,4,Bas,Haut,Publique,Neutre,2,Non,Licence,Proche,Homme,67
10,85,Moyen,Moyen,Oui,6,64,Bas,Oui,1,Moyen,Moyen,Publique,Negative,3,Non,Licence,Proche,Homme,64
26,86,Moyen,Haut,Oui,9,91,Moyen,Oui,3,Haut,Moyen,Publique,Neutre,3,Oui,Lycee,Proche,Femme,72
35,93,Moyen,Moyen,Oui,6,94,Moyen,Oui,5,Moyen,Moyen,Publique,Neutre,2,Oui,Licence,Proche,Femme,76
28,64,Moyen,Haut,Oui,6,84,Bas,Oui,2,Moyen,Moyen,Privee,Positif,2,Non,Master,Proche,Homme,69
23,80,Bas,Moyen,Non,7,72,Bas,Oui,0,Bas,Haut,Publique,Negative,5,Non,Lycee,Proche,Homme,65
24,88,Haut,Moyen,Non,10,88,Bas,Oui,2,Haut,Haut,Publique,Positif,1,Non,Master,Loin,Femme,72
25,83,Moyen,Haut,Oui,6,97,Bas,Oui,0,Bas,Bas,Publique,Neutre,4,Non,Lycee,Proche,Homme,69
25,93,Haut,Moyen,Non,8,58,Moyen,Oui,0,Haut,Moyen,Privee,Positif,4,Non,Lycee,Moderee,Femme,71
22,63,Haut,Moyen,Non,7,93,Haut,Oui,0,Moyen,Moyen,Privee,Neutre,2,Non,Lycee,Loin,Homme,64
21,88,Haut,Haut,Oui,7,92,Haut,Oui,2,Moyen,Moyen,Publique,Positif,3,Non,Master,Proche,Femme,74
20,81,Moyen,Haut,Oui,8,68,Moyen,Oui,0,Moyen,Moyen,Publique,Neutre,3,Non,Licence,Proche,Homme,68
15,75,Moyen,Haut,Oui,4,65,Haut,Oui,1,Bas,Bas,Privee,Positif,4,Non,Master,Moderee,Femme,66
18,74,Moyen,Moyen,Non,6,78,Haut,Oui,0,Haut,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Femme,65
10,85,Haut,Moyen,Oui,8,64,Bas,Oui,2,Haut,Moyen,Publique,Neutre,3,Non,Master,Proche,Femme,67
19,96,Moyen,Moyen,Non,7,57,Haut,Oui,0,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,69
14,80,Haut,Bas,Oui,7,98,Haut,Oui,2,Bas,Haut,Privee,Negative,2,Non,Lycee,Proche,Homme,66
13,93,Moyen,Haut,Oui,8,75,Moyen,Oui,1,Moyen,Moyen,Privee,Positif,2,Non,Lycee,Proche,Homme,69
21,76,Moyen,Moyen,Oui,6,74,Moyen,Oui,2,Moyen,Moyen,Privee,Neutre,3,Non,Lycee,Proche,Homme,67
28,64,Moyen,Moyen,Oui,9,56,Moyen,Oui,1,Bas,Bas,Publique,Negative,2,Non,Licence,Proche,Homme,64
26,62,Haut,Haut,Non,8,75,Moyen,Oui,2,Moyen,Moyen,Publique,Neutre,2,Non,Licence,Moderee,Homme,67
11,62,Bas,Haut,Oui,7,87,Haut,Non,3,Bas,Haut,Publique,Positif,3,Non,Lycee,Loin,Femme,61
14,75,Moyen,Bas,Oui,8,62,Bas,Oui,0,Haut,Moyen,Publique,Negative,2,Non,Lycee,Moderee,Femme,61
26,73,Moyen,Moyen,Oui,9,68,Haut,Oui,4,Moyen,Moyen,Publique,Neutre,2,Non,Lycee,Loin,Homme,68
14,89,Bas,Haut,Non,6,59,Bas,Oui,2,Bas,Haut,Publique,Neutre,5,Non,Master,Moderee,Homme,66
19,90,Moyen,Moyen,Non,8,68,Bas,Oui,0,Haut,Moyen,Publique,Negative,4,Non,Lycee,Moderee,Homme,66
14,69,Bas,Haut,Non,8,62,Haut,Oui,1,Moyen,Haut,Privee,Neutre,2,Non,Lycee,Proche,Homme,63
21,71,Moyen,Moyen,Oui,7,51,Moyen,Oui,3,Moyen,Haut,Privee,Neutre,3,Non,Master,Moderee,Femme,66
12,82,Haut,Moyen,Oui,10,77,Haut,Oui,0,Moyen,Moyen,Publique,Neutre,4,Non,Licence,Loin,Femme,66
16,66,Haut,Moyen,Oui,7,79,Haut,Oui,0,Haut,Haut,Privee,Neutre,3,Non,Licence,Proche,Femme,66
22,65,Moyen,Moyen,Oui,9,66,Haut,Oui,2,Moyen,Moyen,Publique,Negative,4,Non,Lycee,Proche,Homme,65
10,98,Moyen,Moyen,Oui,6,82,Moyen,Oui,2,Haut,Moyen,Publique,Positif,2,Non,Licence,Moderee,Homme,69
23,92,Moyen,Haut,Non,9,52,Haut,Oui,1,Haut,Moyen,Privee,Positif,2,Non,Lycee,Proche,Femme,71
20,67,Haut,Haut,Non,6,67,Haut,Oui,1,Moyen,Haut,Publique,Positif,2,Oui,Licence,Proche,Femme,66
23,76,Moyen,Moyen,Oui,7,57,Haut,Oui,1,Moyen,Moyen,Publique,Negative,3,Non,Lycee,Moderee,Femme,66
21,74,Moyen,Haut,Oui,6,61,Bas,Non,0,Bas,Moyen,Privee,Positif,4,Non,Lycee,Proche,Homme,65
28,92,Bas,Moyen,Non,10,69,Moyen,Oui,4,Bas,Moyen,Publique,Neutre,4,Non,Lycee,Moderee,Femme,71
21,80,Moyen,Haut,Non,7,75,Haut,Oui,3,Moyen,Haut,Privee,Neutre,2,Non,Lycee,Loin,Homme,69
17,65,Bas,Bas,Oui,5,55,Moyen,Oui,2,Bas,Moyen,Publique,Positif,3,Non,Lycee,Proche,Femme,61
21,90,Haut,Moyen,Oui,7,55,Haut,Oui,1,Bas,Haut,Publique,Neutre,4,Non,Lycee,Proche,Femme,70
23,76,Moyen,Moyen,Non,8,84,Haut,Oui,2,Haut,Moyen,Publique,Positif,4,Non,Licence,Proche,Femme,70
20,71,Moyen,Moyen,Non,7,70,Haut,Oui,0,Haut,Haut,Publique,Negative,4,Non,Lycee,Proche,Femme,65
20,75,Moyen,Bas,Oui,6,59,Moyen,Oui,2,Moyen,Moyen,Publique,Negative,1,Non,Master,Moderee,Homme,64
16,80,Haut,Haut,Oui,9,62,Bas,Oui,0,Haut,Moyen,Publique,Neutre,4,Non,Master,Proche,Femme,68
16,74,Bas,Moyen,Oui,9,86,Bas,Oui,1,Bas,Moyen,Privee,Neutre,2,Non,Lycee,Proche,Femme,63
12,70,Moyen,Haut,Non,5,53,Moyen,Oui,2,Bas,Moyen,Privee,Positif,3,Non,Licence,Proche,Homme,63
30,76,Moyen,Moyen,Oui,6,75,Bas,Oui,3,Haut,Moyen,Publique,Positif,3,Non,Licence,Proche,Femme,71
13,61,Haut,Bas,Non,7,68,Bas,Non,1,Moyen,Moyen,Publique,Neutre,2,Non,Lycee,Proche,Homme,58
16,91,Moyen,Moyen,Oui,6,91,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,2,Non,Lycee,Moderee,Femme,68
16,67,Moyen,Haut,Non,8,90,Haut,Oui,1,Haut,Bas,Publique,Neutre,4,Non,Lycee,Proche,Homme,65
25,62,Moyen,Moyen,Non,10,84,Bas,Oui,2,Bas,Moyen,Publique,Positif,3,Non,Licence,Proche,Femme,65
18,86,Haut,Bas,Oui,6,69,Bas,Oui,2,Moyen,Haut,Publique,Positif,2,Non,Lycee,Proche,Homme,68
27,91,Bas,Haut,Oui,9,82,Moyen,Oui,0,Bas,Bas,Publique,Neutre,1,Non,Lycee,Loin,Homme,69
16,93,Moyen,Moyen,Oui,5,82,Bas,Oui,5,Haut,Moyen,Publique,Positif,1,Non,Lycee,Proche,Homme,71
22,80,Bas,Moyen,Non,8,67,Bas,Oui,2,Bas,Bas,Privee,Positif,2,Non,Master,Moderee,Homme,65
15,68,Bas,Moyen,Oui,6,94,Bas,Oui,0,Moyen,Haut,Publique,Neutre,5,Non,Master,Proche,Femme,64
33,89,Bas,Moyen,Non,8,99,Moyen,Oui,2,Haut,Haut,Privee,Positif,4,Non,Licence,Moderee,Homme,75
13,88,Haut,Moyen,Non,4,66,Bas,Oui,1,Bas,Haut,Publique,Positif,4,Non,Lycee,Proche,Femme,67
22,70,Moyen,Haut,Oui,5,90,Haut,Oui,1,Moyen,Haut,Publique,Neutre,3,Non,Licence,Loin,Femme,68
24,96,Haut,Haut,Non,8,75,Bas,Oui,1,Moyen,Moyen,Publique,Positif,1,Non,Licence,Moderee,Femme,72
22,64,Moyen,Moyen,Non,6,73,Haut,Oui,3,Moyen,Moyen,Publique,Positif,4,Non,Master,Moderee,Femme,67
19,99,Haut,Moyen,Non,7,69,Moyen,Oui,1,Haut,Moyen,Publique,Positif,3,Non,Lycee,Proche,Homme,72
19,94,Moyen,Bas,Oui,10,65,Haut,Oui,1,Bas,Haut,Publique,Negative,3,Non,Master,Moderee,Homme,69
20,88,Bas,Bas,Non,7,96,Bas,Oui,0,Haut,Haut,Publique,Positif,3,Non,Master,Moderee,Homme,68
19,98,Moyen,Moyen,Oui,8,87,Moyen,Oui,0,Moyen,Moyen,Privee,Negative,6,Non,Lycee,Proche,Homme,70
26,89,Moyen,Moyen,Non,6,72,Haut,Oui,1,Bas,Moyen,Publique,Neutre,3,Oui,Licence,Proche,Femme,69
33,68,Moyen,Bas,Oui,5,88,Moyen,Oui,2,Bas,Moyen,Publique,Negative,1,Non,Licence,Moderee,Homme,67
17,78,Moyen,Moyen,Non,7,86,Moyen,Non,0,Bas,Bas,Publique,Neutre,3,Non,Licence,Proche,Femme,63
12,63,Moyen,Haut,Non,5,63,Bas,Oui,4,Bas,Moyen,Privee,Positif,2,Non,Lycee,Moderee,Homme,61
19,76,Moyen,Haut,Oui,6,59,Moyen,Oui,1,Moyen,Moyen,Publique,Neutre,3,Non,Lycee,Proche,Femme,66
35,90,Haut,Moyen,Oui,7,92,Bas,Non,0,Bas,Moyen,Privee,Neutre,4,Non,Lycee,Proche,Homme,73
15,75,Moyen,Haut,Oui,7,91,Haut,Oui,0,Moyen,Haut,Publique,Neutre,3,Non,Licence,Moderee,Homme,67
30,73,Haut,Moyen,Oui,8,100,Moyen,Oui,2,Haut,Haut,Publique,Neutre,2,Non,Lycee,Proche,Femme,72
30,84,Haut,Moyen,Non,8,51,Bas,Oui,1,Bas,Moyen,Publique,Positif,4,Oui,Master,Loin,Homme,69
17,95,Bas,Haut,Non,5,77,Moyen,Oui,2,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Moderee,Femme,69
23,62,Bas,Haut,Oui,6,85,Moyen,Oui,1,Bas,Moyen,Publique,Negative,3,Oui,Licence,Moderee,Homme,63
30,75,Moyen,Moyen,Oui,4,79,Bas,Oui,0,Moyen,Moyen,Publique,Negative,4,Non,Lycee,Moderee,Homme,67
18,66,Moyen,Moyen,Non,6,86,Moyen,Oui,0,Haut,Moyen,Publique,Positif,2,Non,Lycee,Moderee,Femme,63
19,88,Moyen,Haut,Oui,8,57,Bas,Non,1,Moyen,Bas,Privee,Negative,4,Non,Licence,Proche,Homme,66
17,64,Moyen,Moyen,Non,9,50,Moyen,Oui,2,Bas,Haut,Publique,Positif,4,Non,Lycee,Moderee,Femme,62
14,87,Moyen,Moyen,Oui,7,55,Moyen,Oui,2,Bas,Haut,Privee,Positif,4,Non,Master,Proche,Homme,68
16,71,Moyen,Haut,Non,9,69,Moyen,Oui,1,Bas,Moyen,Publique,Neutre,4,Non,Master,Proche,Femme,65
13,68,Bas,Bas,Oui,8,66,Moyen,Oui,0,Moyen,Bas,Publique,Neutre,4,Oui,Licence,Proche,Homme,59
20,97,Haut,Moyen,Oui,7,94,Haut,Oui,1,Moyen,Moyen,Publique,Negative,1,Non,Licence,Moderee,Homme,72
15,61,Moyen,Haut,Oui,6,54,Moyen,Oui,0,Haut,Haut,Privee,Neutre,2,Non,Master,Proche,Homme,63
21,78,Moyen,Moyen,Non,4,72,Moyen,Oui,1,Moyen,Haut,Publique,Neutre,4,Non,Master,Proche,Homme,68
11,61,Moyen,Moyen,Oui,9,98,Haut,Oui,0,Moyen,Haut,Publique,Negative,2,Non,Lycee,Moderee,Homme,61
22,79,Bas,Moyen,Non,7,75,Bas,Oui,1,Bas,Haut,Privee,Neutre,3,Non,Lycee,Proche,Femme,65
25,80,Moyen,Moyen,Oui,9,57,Bas,Oui,2,Bas,Haut,Publique,Positif,3,Non,Lycee,Moderee,Femme,68
8,73,Bas,Moyen,Oui,6,65,Haut,Oui,1,Bas,Moyen,Publique,Neutre,4,Non,Licence,Moderee,Homme,61
27,75,Moyen,Moyen,Oui,7,51,Haut,Oui,1,Moyen,Bas,Publique,Negative,2,Non,Master,Proche,Homme,67
13,87,Bas,Moyen,Oui,6,98,Bas,Oui,0,Haut,Haut,Publique,Positif,3,Oui,Master,Moderee,Homme,66
30,91,Moyen,Moyen,Oui,7,78,Haut,Oui,3,Moyen,Moyen,Privee,Positif,2,Non,Master,Proche,Homme,75
23,81,Moyen,Moyen,Non,7,85,Bas,Oui,0,Moyen,Moyen,Publique,Positif,4,Non,Lycee,Proche,Homme,68
16,84,Bas,Moyen,Non,7,75,Haut,Oui,2,Moyen,Moyen,Publique,Negative,3,Non,Lycee,Proche,Femme,65
20,68,Bas,Moyen,Non,6,98,Haut,Oui,0,Bas,Haut,Publique,Negative,4,Non,Lycee,Proche,Femme,64
20,66,Bas,Moyen,Oui,6,83,Moyen,Oui,2,Bas,Moyen,Privee,Neutre,3,Non,Licence,Proche,Homme,64
23,70,Moyen,Haut,Oui,9,93,Moyen,Oui,0,Bas,Haut,Publique,Neutre,2,Oui,Master,Moderee,Femme,67
14,69,Moyen,Haut,Oui,6,93,Bas,Non,2,Bas,Moyen,Privee,Neutre,0,Non,Lycee,Proche,Homme,63
21,81,Haut,Moyen,Oui,4,51,Moyen,Oui,0,Moyen,Moyen,Privee,Positif,2,Non,Licence,Moderee,Femme,67
12,83,Haut,Bas,Oui,5,64,Moyen,Oui,1,Haut,Moyen,Privee,Negative,2,Non,Master,Proche,Femme,65
19,98,Haut,Bas,Oui,7,62,Haut,Oui,1,Bas,Haut,Publique,Neutre,2,Non,Lycee,Proche,Femme,70
15,68,Moyen,Moyen,Oui,6,50,Haut,Oui,2,Haut,Bas,Publique,Neutre,3,Non,Lycee,Moderee,Homme,62
16,86,Haut,Moyen,Oui,7,94,Moyen,Oui,2,Bas,Haut,Publique,Neutre,3,Non,Lycee,Moderee,Femme,69
27,93,Moyen,Bas,Oui,6,66,Moyen,Oui,2,Moyen,Moyen,Publique,Negative,3,Non,Licence,Moderee,Femme,70
27,82,Moyen,Moyen,Oui,9,67,Bas,Oui,1,Bas,Haut,Privee,Neutre,2,Non,Lycee,Moderee,Homme,68
24,70,Moyen,Haut,Non,8,55,Moyen,Oui,4,Bas,Haut,Publique,Positif,4,Non,Master,Moderee,Femme,68
13,71,Moyen,Moyen,Oui,10,99,Moyen,Oui,0,Bas,Moyen,Publique,Neutre,3,Non,Master,Proche,Homme,64
18,62,Bas,Haut,Oui,6,91,Haut,Non,4,Bas,Moyen,Privee,Neutre,1,Non,Lycee,Moderee,Homme,63
27,72,Bas,Bas,Oui,7,79,Moyen,Oui,2,Haut,Haut,Publique,Positif,2,Non,Master,Moderee,Femme,68
21,90,Haut,Bas,Oui,9,89,Bas,Oui,1,Bas,Bas,Publique,Neutre,2,Non,Lycee,Loin,Femme,67
34,62,Haut,Bas,Non,8,89,Bas,Oui,3,Bas,Moyen,Privee,Neutre,4,Non,Licence,Moderee,Femme,68
22,69,Moyen,Haut,Oui,6,83,Moyen,Oui,1,Bas,Moyen,Publique,Positif,2,Non,Licence,Moderee,Femme,66
21,88,Moyen,Moyen,Oui,8,59,Bas,Non,2,Moyen,Moyen,Privee,Negative,1,Non,Master,Proche,Homme,67
18,91,Haut,Moyen,Non,8,86,Haut,Oui,1,Moyen,Moyen,Publique,Neutre,4,Oui,Lycee,Moderee,Homme,69
19,88,Moyen,Haut,Non,6,86,Moyen,Oui,4,Moyen,Moyen,Publique,Positif,3,Oui,Licence,Moderee,Homme,70
24,76,Moyen,Moyen,Non,7,77,Moyen,Oui,3,Moyen,Moyen,Privee,Negative,4,Non,Master,Moderee,Femme,68
